Name,Season,Pitch,Pitches,LD%,GB%,FB%,IFFB%,HR/FB,Strikes,Balls,Pitches,xMov,zMov,Mov,NameASCII,PlayerId,MLBAMID
"Max Schuemann",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",590,0.24742268041237114,0.4020618556701031,0.35051546391752575,0.29411764705882354,0.058823529411764705,359,231,590,-2.8703595177966092,4.501839454237288,8.607564462711867,"Max Schuemann","24488",680474
"Anthony Santander",2025,"FA,FC,FS,SI,CH,SL,CU,KC",714,0.20754716981132076,0.3584905660377358,0.4339622641509434,0.34782608695652173,0.13043478260869565,461,253,714,-3.570791478963584,5.113355668838934,8.915425907563026,"Anthony Santander","14551",623993
"Kyle Karros",2025,"FA,FC,FS,SI,CH,SL,CU,KC",485,0.22972972972972974,0.5,0.2702702702702703,0.2,0.05,295,190,485,-1.7175557134020616,3.284613786103093,7.141122189690722,"Kyle Karros","33252",691720
"Leody Taveras",2025,"FA,FC,FS,SI,CH,SL,CU,KC",567,0.2376237623762376,0.32673267326732675,0.43564356435643564,0.38636363636363635,0.06818181818181818,393,174,567,-4.216030638306879,4.86003764037037,9.34861307760141,"Leody Taveras","18900",665750
"Warming Bernabel",2025,"FA,FC,FS,SI,CH,SL,CU,KC",423,0.29411764705882354,0.4117647058823529,0.29411764705882354,0.28,0.12,290,133,423,-2.857066311111111,3.3914028100236404,7.765198598108746,"Warming Bernabel","26536",682653
"Nick Fortes",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",456,0.2235294117647059,0.4823529411764706,0.29411764705882354,0.36,0.16,305,151,456,-2.218689975657894,4.557639265131578,8.462713453947368,"Nick Fortes","21538",663743
"Carlos Cortes",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",356,0.2535211267605634,0.4084507042253521,0.3380281690140845,0.16666666666666666,0.16666666666666666,238,118,356,-3.7701789971910116,4.263886452528089,9.061726485955058,"Carlos Cortes","21842",666126
"Reese McGuire",2025,"FA,FC,FS,SI,CH,SL,CU,KC",444,0.1836734693877551,0.42857142857142855,0.3877551020408163,0.2894736842105263,0.18421052631578946,305,139,444,-3.3792457718468474,3.5609103873873877,8.39928554054054,"Reese McGuire","15674",624512
"Tyler O'Neill",2025,"FA,FC,FS,SI,CH,SL,CU,KC",581,0.20408163265306123,0.336734693877551,0.45918367346938777,0.24444444444444444,0.1111111111111111,363,218,581,-2.5591867241308095,4.320702427383821,8.768124764199655,"Tyler O'Neill","15711",641933
"Yanquiel Fernández",2025,"FA,FC,FS,SI,CH,SL,CU,KC",567,0.18181818181818182,0.5,0.3181818181818182,0.14285714285714285,0.14285714285714285,376,191,567,-2.109954588712522,2.6530690423280423,7.748314437389768,"Yanquiel Fernandez","28552",692585
"Luisangel Acuña",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",431,0.2,0.5789473684210527,0.22105263157894736,0.23809523809523808,0,276,155,431,-1.9258360190023207,3.8179315279698374,8.133753689095128,"Luisangel Acuna","26548",682668
"Darell Hernaiz",2025,"FA,FC,FS,SI,CH,SL,CU,KN,KC,EP",493,0.2636363636363636,0.4636363636363636,0.2727272727272727,0.23333333333333334,0.03333333333333333,326,167,493,-2.6144752577484787,4.541633878701825,8.47567633874239,"Darell Hernaiz","26224",687231
"Enrique Hernández",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",617,0.25806451612903225,0.3763440860215054,0.3655913978494624,0.20588235294117646,0.11764705882352941,406,211,617,-1.6075291353322527,3.165864718946515,7.70708221393841,"Enrique Hernandez","10472",571771
"Heston Kjerstad",2025,"FA,FC,FS,SI,CH,SL,CU,KC",525,0.2828282828282828,0.37373737373737376,0.3434343434343434,0.23529411764705882,0.11764705882352941,358,167,525,-3.356423533447619,4.591096861161903,9.089717156190476,"Heston Kjerstad","31166",677008
"Alexander Canario",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",488,0.2602739726027397,0.4520547945205479,0.2876712328767123,0.23809523809523808,0.09523809523809523,322,166,488,-2.272541889385246,4.181169790778689,7.93756943032787,"Alexander Canario","22842",672744
"Josh Rojas",2025,"FA,FC,FS,SI,CH,SL,CU,KC",693,0.23140495867768596,0.4132231404958678,0.35537190082644626,0.06976744186046512,0.046511627906976744,416,277,693,-4.00896194978355,4.346769645598846,9.070495976911976,"Josh Rojas","19734",668942
"Christopher Morel",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",540,0.17721518987341772,0.35443037974683544,0.46835443037974683,0.1891891891891892,0.13513513513513514,358,182,540,-1.908718942407407,4.229679667296298,7.880323762962958,"Christopher Morel","21897",666624
"Adrian Del Castillo",2025,"FA,FC,FS,SI,CH,SL,CU,KC",496,0.2676056338028169,0.3380281690140845,0.39436619718309857,0.10714285714285714,0.14285714285714285,320,176,496,-2.368585389516129,4.080389716733871,8.454147764112903,"Adrian Del Castillo","29554",680728
"Matt Thaiss",2025,"FA,FC,FS,SI,CH,SL,CU,KC",651,0.25,0.43478260869565216,0.31521739130434784,0.27586206896551724,0.034482758620689655,390,261,651,-3.6387014966205835,5.219821449769585,9.171193963133641,"Matt Thaiss","19318",642136
"Denzel Clarke",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",491,0.2112676056338028,0.5070422535211268,0.28169014084507044,0,0.1,325,166,491,-3.3943203978818732,4.302057612769857,8.946239953156821,"Denzel Clarke","29858",672016
"Orlando Arcia",2025,"FA,FC,FS,SI,CH,SL,CU,KC",592,0.23214285714285715,0.5267857142857143,0.24107142857142858,0.14814814814814814,0.07407407407407407,406,186,592,-2.271616103378378,3.7613839484797293,7.841120013513512,"Orlando Arcia","13185",606115
"Dylan Carlson",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",741,0.23893805309734514,0.39823008849557523,0.36283185840707965,0.14634146341463414,0.12195121951219512,450,291,741,-3.4755795779622143,5.290612886875845,9.241074869095815,"Dylan Carlson","20126",666185
"Michael A. Taylor",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",729,0.2,0.4095238095238095,0.3904761904761905,0.24390243902439024,0.0975609756097561,475,254,729,-2.1915621665432097,3.865324070563786,8.242085956104253,"Michael A. Taylor","11489",572191
"Edouard Julien",2025,"FA,FC,FS,SI,CH,SL,CU,KC",683,0.3125,0.4895833333333333,0.19791666666666666,0,0.10526315789473684,410,273,683,-3.6233370402489027,3.662797221522695,8.900528499267935,"Edouard Julien","27534",666397
"Troy Johnston",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",417,0.35,0.3625,0.2875,0.21739130434782608,0.17391304347826086,273,144,417,-3.2905458426858525,4.234078460191846,8.995114057553954,"Troy Johnston","26143",687859
"Christian Vázquez",2025,"FA,FC,FS,SI,CH,SL,CU,KC",583,0.24347826086956523,0.391304347826087,0.3652173913043478,0.23809523809523808,0.07142857142857142,368,215,583,-3.1391529228130355,5.135740102178388,8.699782715265867,"Christian Vazquez","9774",543877
"Paul DeJong",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",541,0.28735632183908044,0.2988505747126437,0.41379310344827586,0.3055555555555556,0.027777777777777776,367,174,541,-1.9713411540850279,4.059286535674676,8.37388493530499,"Paul DeJong","18015",657557
"Oswald Peraza",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",671,0.23275862068965517,0.5,0.2672413793103448,0.25806451612903225,0.16129032258064516,459,212,671,-2.6993615638002986,4.448907362146052,8.600254113263782,"Oswald Peraza","22823",672724
"Graham Pauley",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",575,0.24545454545454545,0.36363636363636365,0.39090909090909093,0.32558139534883723,0.09302325581395349,362,213,575,-3.567868445391304,4.457054615130436,8.791708560000002,"Graham Pauley","31363",688363
"David Hamilton",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",666,0.23275862068965517,0.4224137931034483,0.3448275862068966,0.2,0.15,428,238,666,-3.5692248492492493,4.017775930720721,8.754053803303304,"David Hamilton","27531",666152
"José Tena",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",625,0.2621359223300971,0.5825242718446602,0.1553398058252427,0,0,393,232,625,-2.64341786368,3.8054062561599995,8.1248508128,"Jose Tena","23691",677588
"Parker Meadows",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",680,0.32075471698113206,0.41509433962264153,0.2641509433962264,0.32142857142857145,0.14285714285714285,423,257,680,-2.8154785459117653,3.552485712647059,8.11049134852941,"Parker Meadows","23800",678009
"Ryan Ritter",2025,"FA,FC,FS,SI,CH,SL,CU,KC",614,0.24731182795698925,0.5376344086021505,0.21505376344086022,0.1,0.05,414,200,614,-1.7573265660260582,3.353289699999998,6.978455307817592,"Ryan Ritter","31500",690022
"Jake McCarthy",2025,"FA,FC,FS,SI,CH,SL,CU,KC",717,0.16923076923076924,0.5384615384615384,0.2923076923076923,0.21052631578947367,0.10526315789473684,469,248,717,-2.1487995793165977,3.217606466443515,8.513897337517436,"Jake McCarthy","21622",664983
"LaMonte Wade Jr.",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",918,0.2556390977443609,0.2932330827067669,0.45112781954887216,0.23333333333333334,0.03333333333333333,568,350,918,-4.078336880283225,5.0980156903649245,9.330401773420478,"LaMonte Wade Jr.","18126",664774
"Thairo Estrada",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",429,0.20588235294117646,0.5490196078431373,0.24509803921568626,0.08,0.08,300,129,429,-2.3544035993006998,3.712769177389277,7.286655916083918,"Thairo Estrada","16426",642731
"Tyler Fitzgerald",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",614,0.2037037037037037,0.3611111111111111,0.4351851851851852,0.19148936170212766,0.06382978723404255,432,182,614,-1.3787523341042343,3.916360857622151,7.965278868078178,"Tyler Fitzgerald","26208",666149
"Miles Mastrobuoni",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",597,0.27927927927927926,0.4774774774774775,0.24324324324324326,0.07407407407407407,0.037037037037037035,364,233,597,-4.109692296633166,4.425443248743718,9.02285916080402,"Miles Mastrobuoni","20017",670156
"Curtis Mead",2025,"FA,FC,FS,SI,CH,SL,CU,KC",531,0.25287356321839083,0.3448275862068966,0.40229885057471265,0.22857142857142856,0.05714285714285714,358,173,531,-2.653376757062147,3.910409902862523,8.238115395480225,"Curtis Mead","23986",678554
"Edmundo Sosa",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",524,0.2336448598130841,0.48598130841121495,0.2803738317757009,0.06666666666666667,0.16666666666666666,371,153,524,-2.8413909805343502,4.257909727671756,8.418197896946563,"Edmundo Sosa","17022",624641
"Gio Urshela",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",544,0.27927927927927926,0.46846846846846846,0.25225225225225223,0.25,0,372,172,544,-1.881843369852941,3.715910165165441,8.216920027573527,"Gio Urshela","10681",570482
"Cole Young",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",754,0.23308270676691728,0.3684210526315789,0.39849624060150374,0.32075471698113206,0.07547169811320754,476,278,754,-3.814097485610081,5.076877911200266,9.258376319098145,"Cole Young","31680",702284
"Luke Raley",2025,"FA,FC,FS,SI,CH,SL,CU,KN,KC,EP",700,0.21875,0.4791666666666667,0.3020833333333333,0.1724137931034483,0.13793103448275862,435,265,700,-3.7191833367142855,4.1484877962,8.960253735714288,"Luke Raley","19354",670042
"Myles Straw",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",546,0.26785714285714285,0.3482142857142857,0.38392857142857145,0.16279069767441862,0.06976744186046512,367,179,546,-2.7786541132234444,5.034324083663004,8.321945534798534,"Myles Straw","17620",664702
"Henry Davis",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,SC",815,0.208955223880597,0.3208955223880597,0.4701492537313433,0.2857142857142857,0.06349206349206349,549,266,815,-2.251608217663803,4.124627854858896,8.077657045398771,"Henry Davis","29617",680779
"Jeremiah Jackson",2025,"FA,FC,FS,SI,CH,SL,CU,KC",491,0.19540229885057472,0.4942528735632184,0.3103448275862069,0.18518518518518517,0.14814814814814814,336,155,491,-1.6530473997963342,3.7503652637474545,8.563533678207742,"Jeremiah Jackson","22239",669236
"Travis d'Arnaud",2025,"FA,FC,FS,SI,CH,SL,CU,KC",706,0.24324324324324326,0.3963963963963964,0.36036036036036034,0.375,0.1,476,230,706,-2.0038863515269125,3.9491795550991498,8.237432127478753,"Travis d'Arnaud","7739",518595
"Yordan Alvarez",2025,"FA,FC,FS,SI,CH,SL,CU,KC",646,0.24770642201834864,0.3394495412844037,0.41284403669724773,0.2,0.08888888888888889,396,250,646,-3.4676278329721364,4.311289784334365,8.89730510835913,"Yordan Alvarez","19556",670541
"Christian Koss",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",484,0.22772277227722773,0.504950495049505,0.26732673267326734,0.2222222222222222,0.1111111111111111,337,147,484,-2.490583113987604,4.932974061570249,8.385916731404956,"Christian Koss","27653",683766
"Kyle Farmer",2025,"FA,FC,FS,SI,CH,SL,CU,KC",656,0.288,0.44,0.272,0.23529411764705882,0.058823529411764705,454,202,656,-2.076641958231708,4.069822480182927,7.989940298780486,"Kyle Farmer","14813",571657
"Riley Adams",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",770,0.2524271844660194,0.5339805825242718,0.21359223300970873,0.13636363636363635,0.22727272727272727,505,265,770,-2.507797225246753,3.851147885129869,8.33992209090909,"Riley Adams","19864",656180
"Ronny Mauricio",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",541,0.22826086956521738,0.40217391304347827,0.3695652173913043,0.2647058823529412,0.17647058823529413,357,184,541,-2.4190396275415886,3.2963240334565627,8.19403047874307,"Ronny Mauricio","23698",677595
"Coby Mayo",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",761,0.1896551724137931,0.35344827586206895,0.45689655172413796,0.2830188679245283,0.1320754716981132,494,267,761,-1.2368755012181338,3.6037850572930354,8.019322026281205,"Coby Mayo","28312",691723
"Blaze Alexander",2025,"FA,FC,FS,SI,CH,SL,CU,KC",715,0.2268041237113402,0.5154639175257731,0.25773195876288657,0.04,0.2,470,245,715,-3.0317428337062937,4.316757391622376,8.37202517482517,"Blaze Alexander","23789",677942
"Max Muncy",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",644,0.23423423423423423,0.42342342342342343,0.34234234234234234,0.2894736842105263,0.21052631578947367,433,211,644,-2.3164330147670813,3.630636076708075,8.096423770186334,"Max Muncy","29779",691777
"Elias Díaz",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",731,0.23333333333333334,0.35,0.4166666666666667,0.28,0.12,472,259,731,-2.1497116038303696,4.184583426648427,8.271166268125855,"Elias Diaz","11680",553869
"Kameron Misner",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",751,0.2641509433962264,0.42452830188679247,0.3113207547169811,0.21212121212121213,0.12121212121212122,476,275,751,-3.791657577842875,3.9388067788282304,8.769094740346208,"Kameron Misner","26374",670224
"Robert Hassell III",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",627,0.23214285714285715,0.5,0.26785714285714285,0.13333333333333333,0.1,419,208,627,-2.7464544539074964,3.240914683413078,8.739960346092504,"Robert Hassell III","27482",690987
"Hyeseong Kim",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",574,0.3010752688172043,0.4946236559139785,0.20430107526881722,0.10526315789473684,0.10526315789473684,403,171,574,-2.607462663240418,4.032352998780487,8.622903989547039,"Hyeseong Kim","35322",808975
"Nacho Alvarez Jr.",2025,"FA,FC,FS,SI,CH,SL,CU,KC",586,0.27358490566037735,0.36792452830188677,0.3584905660377358,0.2894736842105263,0.05263157894736842,391,195,586,-2.6954326246416374,3.9326181501365176,8.280890184300338,"Nacho Alvarez Jr.","31765",805373
"Jakob Marsee",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",603,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.10714285714285714,0.07142857142857142,359,244,603,-3.905046100497512,4.735261992868988,8.989471369817577,"Jakob Marsee","31370",805300
"Taylor Walls",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",895,0.22142857142857142,0.4,0.37857142857142856,0.11320754716981132,0.07547169811320754,557,338,895,-3.639803902569832,4.58958171340782,8.72187871396648,"Taylor Walls","22458",670764
"Michael Toglia",2025,"FA,FC,FS,SI,CH,SL,CU,KC",973,0.2857142857142857,0.38392857142857145,0.33035714285714285,0.10810810810810811,0.21621621621621623,622,351,973,-2.389756734943475,3.705319588509763,8.012592445015416,"Michael Toglia","25845",669911
"Eli White",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",653,0.27350427350427353,0.46153846153846156,0.26495726495726496,0.06451612903225806,0.16129032258064516,449,204,653,-3.07695204272588,3.7821868922970907,8.285952228177646,"Eli White","19346",642201
"Jake Bauers",2025,"FA,FC,FS,SI,CH,SL,CU,KN,KC,EP",837,0.2672413793103448,0.35344827586206895,0.3793103448275862,0.22727272727272727,0.1590909090909091,497,340,837,-2.4602788715770614,3.4813722510155314,8.619665744324973,"Jake Bauers","15194",641343
"Heriberto Hernández",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",638,0.2037037037037037,0.37962962962962965,0.4166666666666667,0.2,0.13333333333333333,389,249,638,-3.5333386414733545,4.204405681003136,8.524311744514106,"Heriberto Hernandez","24878",681715
"Miguel Rojas",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",631,0.23357664233576642,0.5182481751824818,0.24817518248175183,0.23529411764705882,0.029411764705882353,421,210,631,-2.155536080996988,4.084745904152138,7.896984324881144,"Miguel Rojas","7802",500743
"Jose Iglesias",2025,"FA,FC,FS,SI,CH,SL,CU,KC",795,0.19230769230769232,0.6153846153846154,0.19230769230769232,0.26666666666666666,0.06666666666666667,552,243,795,-3.033150350754717,4.654532394050315,8.999243178616352,"Jose Iglesias","10231",578428
"Alex Call",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",843,0.2366412213740458,0.42748091603053434,0.33587786259541985,0.1590909090909091,0.022727272727272728,511,332,843,-3.564964103689206,5.109377039074732,8.814426443653621,"Alex Call","19296",669743
"Luis Torrens",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",795,0.26490066225165565,0.5231788079470199,0.2119205298013245,0.0625,0.15625,532,263,795,-2.8253284994968557,4.207482281550944,8.373461720503142,"Luis Torrens","15905",620443
"Dane Myers",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",821,0.2054794520547945,0.4520547945205479,0.3424657534246575,0.22,0.08,564,257,821,-3.085515945554201,4.615602712399514,8.652166250913524,"Dane Myers","22054",667472
"Santiago Espinal",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",774,0.23270440251572327,0.5094339622641509,0.2578616352201258,0.3170731707317073,0,503,271,774,-2.246106457273902,4.330322056744187,8.081128244186047,"Santiago Espinal","19997",669289
"Danny Jansen",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",824,0.21830985915492956,0.29577464788732394,0.4859154929577465,0.4057971014492754,0.13043478260869565,496,328,824,-2.849997227949029,4.65266484199029,8.548729963592233,"Danny Jansen","16535",643376
"JJ Bleday",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",1070,0.1566265060240964,0.3493975903614458,0.4939759036144578,0.2926829268292683,0.13414634146341464,657,413,1070,-3.5155759331831775,3.7194488912056083,8.627488463551405,"JJ Bleday","26368",668709
"Masataka Yoshida",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",614,0.24087591240875914,0.5036496350364964,0.25547445255474455,0.22857142857142856,0.11428571428571428,398,216,614,-2.9387690627035825,4.802566666530946,8.872562521172638,"Masataka Yoshida","31837",807799
"Alex Verdugo",2025,"FA,FC,FS,SI,CH,SL,CU,KC",729,0.3055555555555556,0.4166666666666667,0.2777777777777778,0.225,0,468,261,729,-3.273157517832647,4.452857957475994,8.374863779149516,"Alex Verdugo","17027",657077
"Colson Montgomery",2025,"FA,FC,FS,SI,CH,SL,CU,KC,SC",790,0.2545454545454545,0.2909090909090909,0.45454545454545453,0.2,0.34,504,286,790,-2.7091902867088615,4.038002326708859,8.182392675949368,"Colson Montgomery","29712",695657
"Brady House",2025,"FA,FC,FS,SI,CH,SL,CU,KN,KC,EP",681,0.24060150375939848,0.46616541353383456,0.2932330827067669,0.10256410256410256,0.10256410256410256,470,211,681,-2.0073266622613803,3.6655133910719533,8.09178865051395,"Brady House","29993",691781
"Starling Marte",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",672,0.23387096774193547,0.49193548387096775,0.27419354838709675,0.14705882352941177,0.14705882352941177,451,221,672,-2.5485607388392855,4.5011320670833355,8.258929206845238,"Starling Marte","9241",516782
"Drew Waters",2025,"FA,FC,FS,SI,CH,SL,CU,KC",628,0.2564102564102564,0.48717948717948717,0.2564102564102564,0.06666666666666667,0.03333333333333333,428,200,628,-2.8991619043181527,3.667027957197452,8.413315093949043,"Drew Waters","20505",671221
"Abraham Toro",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",802,0.21019108280254778,0.40764331210191085,0.3821656050955414,0.23333333333333334,0.1,541,261,802,-3.3847308290523683,4.189288457930174,8.854558668329176,"Abraham Toro","19844",647351
"Jake Fraley",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",784,0.29850746268656714,0.3208955223880597,0.3805970149253731,0.2549019607843137,0.11764705882352941,482,302,784,-3.1614531426020407,3.6736734108801024,8.26371376785714,"Jake Fraley","19260",641584
"Joc Pederson",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",1152,0.19895287958115182,0.39267015706806285,0.4083769633507853,0.2564102564102564,0.10256410256410256,711,441,1152,-3.2625679655946196,3.9300396570225686,8.732169855034721,"Joc Pederson","11899",592626
"Luke Keaschall",2025,"FA,FC,FS,SI,CH,SL,CU,KC",514,0.27522935779816515,0.45871559633027525,0.26605504587155965,0.2413793103448276,0.10344827586206896,313,201,514,-2.8494112887159524,3.9245386706225682,8.623892581712063,"Luke Keaschall","33321",807712
"Jared Triolo",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",987,0.25766871165644173,0.4110429447852761,0.3312883435582822,0.24074074074074073,0.07407407407407407,625,362,987,-2.347735504569402,4.300639449664642,8.08026099088146,"Jared Triolo","25807",669707
"Daulton Varsho",2025,"FA,FC,FS,SI,CH,SL,CU,KC",778,0.18705035971223022,0.2517985611510791,0.5611510791366906,0.23076923076923078,0.23076923076923078,515,263,778,-2.9975990531233943,4.562671061030849,8.700450426735216,"Daulton Varsho","19918",662139
"Evan Carter",2025,"FA,FC,FS,SI,CH,SL,CU,KN,KC,EP",719,0.291044776119403,0.35074626865671643,0.3582089552238806,0.2708333333333333,0.10416666666666667,451,268,719,-3.427354106954104,3.6799612276773317,9.055478396383867,"Evan Carter","27790",694497
"Dylan Crews",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",877,0.18867924528301888,0.5094339622641509,0.3018867924528302,0.14583333333333334,0.1875,554,323,877,-2.9210911099429877,4.062906647092361,8.445234192702396,"Dylan Crews","33541",686611
"Adley Rutschman",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",1067,0.1989247311827957,0.44086021505376344,0.3602150537634409,0.1791044776119403,0.11940298507462686,665,402,1067,-2.9163000954545457,4.206074078444236,8.970421359887535,"Adley Rutschman","26288",668939
"Colton Cowser",2025,"FA,FC,FS,SI,CH,SL,CU,KC",1126,0.21232876712328766,0.4178082191780822,0.3698630136986301,0.05555555555555555,0.2037037037037037,696,430,1126,-3.6515348413348137,3.688472085941386,8.85396697779751,"Colton Cowser","29591",681297
"Trey Sweeney",2025,"FA,FC,FS,SI,CH,SL,CU,KC",1033,0.19653179190751446,0.44508670520231214,0.3583815028901734,0.25806451612903225,0.0967741935483871,665,368,1033,-3.005351843078413,3.8647127739593423,8.792428421103581,"Trey Sweeney","29575",700242
"Rhys Hoskins",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",969,0.25757575757575757,0.2878787878787879,0.45454545454545453,0.23333333333333334,0.13333333333333333,581,388,969,-1.4291284713003098,3.983693632528381,7.7671883529411785,"Rhys Hoskins","16472",656555
"Kyle Higashioka",2025,"FA,FC,FS,SI,CH,SL,CU,KN,KC,EP",836,0.24161073825503357,0.348993288590604,0.40939597315436244,0.22950819672131148,0.13114754098360656,537,299,836,-2.407911677392345,3.7849645856459326,8.361612589712918,"Kyle Higashioka","5517",543309
"Keibert Ruiz",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",716,0.23204419889502761,0.4861878453038674,0.281767955801105,0.29411764705882354,0.0196078431372549,482,234,716,-2.2735376499999997,2.8782363513687153,8.219630988826816,"Keibert Ruiz","19610",660688
"José Caballero",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",985,0.2328767123287671,0.3698630136986301,0.3972602739726027,0.27586206896551724,0.017241379310344827,639,346,985,-2.173490130883249,4.180846614477157,8.423195438578679,"Jose Caballero","23401",676609
"Javier Sanoja",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",727,0.2781065088757396,0.4556213017751479,0.26627218934911245,0.3111111111111111,0.06666666666666667,491,236,727,-2.8445702879917483,4.851414462035763,8.651211602475923,"Javier Sanoja","28253",691594
"Ben Williamson",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",818,0.20408163265306123,0.564625850340136,0.23129251700680273,0.058823529411764705,0.029411764705882353,560,258,818,-2.4462537262469435,4.754674946699267,8.350059739608803,"Ben Williamson","33197",810938
"Francisco Alvarez",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",845,0.21705426356589147,0.4883720930232558,0.29457364341085274,0.18421052631578946,0.21052631578947367,528,317,845,-1.5244745528994084,3.784132532426036,8.24214340473373,"Francisco Alvarez","26121",682626
"Will Benson",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",848,0.2792207792207792,0.35714285714285715,0.36363636363636365,0.19642857142857142,0.17857142857142858,543,305,848,-2.3467929854127365,4.162494858372643,8.197862428066037,"Will Benson","21853",666181
"Roman Anthony",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",861,0.2540983606557377,0.48360655737704916,0.26229508196721313,0.09375,0.125,493,368,861,-3.206749339837399,3.642939891173053,8.878687704994194,"Roman Anthony","31812",701350
"Giancarlo Stanton",2025,"FA,FC,FS,SI,CH,SL,CU,KC",879,0.2882882882882883,0.32432432432432434,0.38738738738738737,0.32558139534883723,0.4418604651162791,542,337,879,-2.5907778567690554,4.4484897037315125,8.357633106939701,"Giancarlo Stanton","4949",519317
"Tyrone Taylor",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",861,0.31097560975609756,0.32926829268292684,0.3597560975609756,0.3728813559322034,0.03389830508474576,589,272,861,-1.4707938245063885,3.7115181856550534,7.985201606271775,"Tyrone Taylor","13675",621438
"Jorge Soler",2025,"FA,FC,FS,SI,CH,SL,CU,KC",1062,0.23376623376623376,0.43506493506493504,0.33116883116883117,0.27450980392156865,0.19607843137254902,664,398,1062,-2.172162776553673,3.1130129082674194,8.071675292843688,"Jorge Soler","14221",624585
"Jurickson Profar",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",1141,0.19889502762430938,0.35911602209944754,0.4419889502762431,0.35,0.1375,688,453,1141,-3.3709445972848386,4.183843016713412,8.891575999123575,"Jurickson Profar","10815",595777
"Thomas Saggese",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",912,0.27586206896551724,0.42758620689655175,0.296551724137931,0.11627906976744186,0.023255813953488372,616,296,912,-2.9221971928947372,4.813215230263159,8.75955493092105,"Thomas Saggese","27883",695336
