Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR,PPTV,CPTV,BPTV,DSV,DGV,BTV,wPPTV,wCPTV,wBPTV,wDSV,wDGV,wBTV,EBV,ESV,wOppTeamV,wTeamV,wNetBatV,TG,Bats,Fantasy,$,FPTS,FPTS/G,SPTS,SPTS/G,XBR,EV90,BatSpd,FastSw%,SqUpCon%,SqUpSw%,BlastCon%,BlastSw%,Swords,CompSw,Tilt,AtkAng,AtkDir,IdealAtkAng%,DepthBox,DistOffPlt,H-Swing%,H-Contact%,H-Zone%,C-Swing%,C-Contact%,C-Zone%,S-Swing%,S-Contact%,S-Zone%,W-Swing%,W-Contact%,W-Zone%,O-Swing% (mlb),O-Contact% (mlb),O-Zone% (mlb),Z-Swing% (mlb),Z-Contact% (mlb),Zone% (mlb),FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,FA-SPN,FT-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,SLO-SPN,ST-SPN,CUO-SPN,CV-SPN,SLO% (sc),ST% (sc),CUO% (sc),SV% (sc),vSLO (sc),vST (sc),vCUO (sc),vSV (sc),SLO-X (sc),ST-X (sc),CUO-X (sc),SV-X (sc),SLO-Z (sc),ST-Z (sc),CUO-Z (sc),SV-Z (sc),wSLO (sc),wST (sc),wCUO (sc),wSV (sc),wSLO/C (sc),wST/C (sc),wCUO/C (sc),wSV/C (sc),SI-Swing%,SI-Contact%,SI-Zone%,SO-Swing%,SO-Contact%,SO-Zone%,SwgLng,B-Rvw,B-OvrTrn,B-Crct%,wB-Rvw,P-Rvw,P-OvrTrn,P-Crct%,wP-Rvw,C-Rvw,C-OvrTrn,C-Crct%,wC-Rvw,AsC-Rvw,AsC-Ovrtrn,AsC-Crct%,wAsC-Rvw,NameASCII,PlayerId,MLBAMID
"Yordan Alvarez","HOU","Yordan Alvarez","HOU",2026,29,130,352,443,118,65,25,0,28,73,70,83,25,80,6,2,0,3,0,0,0.335227272,74,135,65,8,1804,813,991,4,0,0,0.187358916,0.180586907,1.0375,0.467268623,0.644886363,1.112154986,0.309659091,0.365853658,0.548148148,0.237226277,0.270072992,0.492700729,0.059259259,0.207407407,0.054054054,0,0.45868867450353634,50.831518272135035,103.25080801752546,,,,,,,,1.1435796775,201.35966232252906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7229697410948575,,"29 - 29",,,,0.41970803,0.31751825,0.26277372,0.08394161,0.38686131,0.52919708,0.43115124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yordan Alvarez",19556,670541
"Ben Malgeri","DET","Ben Malgeri","DET",2026,26,22,28,32,9,6,0,0,3,5,8,4,0,6,0,0,0,0,1,0,0.321428571,8,9,5,0,118,42,76,1,0,0,0.125,0.1875,0.666666666,0.40625,0.642857142,1.049107142,0.321428571,0.315789473,0.888888888,0.227272727,0.363636363,0.409090909,0,0.333333333,0.125,0,0.4465026967227459,3.3569411635159163,7.143436133837572,,,,,,,,3.977685853040085,191.37683041027955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1439558370038867,,"26 - 26",,,,0.45454545,0.27272727,0.27272727,0.09090909,0.31818182,0.59090909,0.40625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ben Malgeri",29577,701162
"Daz Cameron","TOR","Daz Cameron","TOR",2026,29,3,4,4,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.5,0,1,2,0,15,4,11,0,0,0,0,0.25,0,0.5,0.5,1,0,0.666666666,0,0.666666666,0,0.333333333,0,0,0,0,0.4452284872531891,0.41550226457061135,0.8888141358608183,,,,,,,,2.64285714,192.057498541233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011208833195269108,,"29 - 29",,,,0,0,1,0,1,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Daz Cameron",18353,663662
"Johnathan Rodríguez","BAL","Johnathan Rodríguez","BAL",2026,26,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,1,0,0,0,7,2,5,0,0,0,0,0.5,0,0.5,0.5,1,0,1,1,0,1,0,0,0,0,0,0.4452284872531891,0.20775113228530567,0.4444070679304091,,,,,,,,0.14285714,193.22482323089721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005604416597634554,,"26 - 26",,,,0,0,1,0,0,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnathan Rodriguez",22530,671286
"Steward Berroa","PHI","Steward Berroa","PHI",2026,27,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0,3,0,3,0,0,0,0,0,0,0.5,0.5,1,0,0.5,0,0.5,0,0.5,0,0,0,0,0.4452284872531891,0.20775113228530567,0.4444070679304091,,,,,,,,0.14285714,181.34269853861227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005604416597634554,,"27 - 27",,,,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steward Berroa",22766,672642
"Joshua Kuroda-Grauer","ATH","Joshua Kuroda-Grauer","ATH",2026,23,11,33,35,14,10,4,0,0,5,2,1,0,4,1,0,0,2,0,1,0.424242424,18,3,8,0,132,40,92,2,0,0,0.028571428,0.114285714,0.25,0.457142857,0.545454545,1.002597402,0.121212121,0.48275862,6,0.275862068,0.620689655,0.103448275,0,0,0.111111111,0,0.43944357803889683,3.472161360209279,7.61364023399859,,,,,,,,2.535159556500739,179.35088214237584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4789929445832968,,"23 - 23",,,,0.44827586,0.34482759,0.20689655,0.10344828,0.48275862,0.4137931,0.14285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Joshua Kuroda-Grauer",35121,811965
"Bryce Harper","PHI","Bryce Harper","PHI",2026,33,124,303,367,93,47,21,2,23,66,58,62,3,64,0,2,0,14,5,4,0.306930693,103,85,53,5,1430,592,838,4,0,0,0.168937329,0.17438692,0.96875,0.422343324,0.617161716,1.03950504,0.310231023,0.321100917,1.211764705,0.219917012,0.427385892,0.352697095,0.058823529,0.270588235,0.038834951,0,0.4393348634898008,36.37587662009139,79.80224081096787,,,,,,,,4.2603230362587166,177.39391954339825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.24102792609483,,"33 - 33",,,,0.40248963,0.38589212,0.21161826,0.09128631,0.46058091,0.44813278,0.40599455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bryce Harper",11579,547180
"Andrés Chaparro","WSN","Andrés Chaparro","WSN",2026,27,25,52,57,17,9,4,0,4,11,16,3,0,12,2,0,0,0,0,0,0.326923076,12,20,8,6,227,77,150,0,0,0,0.052631578,0.210526315,0.25,0.385964912,0.634615384,1.020580296,0.307692308,0.361111111,0.6,0.2,0.3,0.5,0.3,0.2,0,0,0.43540951243618076,5.468999075575459,12.213693241460906,,,,,,,,2.25223214,176.32666549022457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07846183236688375,,"27 - 27",,,,0.475,0.325,0.2,0.25,0.425,0.325,0.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Andres Chaparro",21797,665953
"Luis Urías","TOR","Luis Urías","TOR",2026,29,15,22,24,7,4,1,0,2,2,6,2,0,3,0,0,0,1,0,0,0.318181818,9,6,4,1,84,24,60,0,0,0,0.083333333,0.125,0.666666666,0.375,0.636363636,1.011363636,0.318181818,0.294117647,1.5,0.210526315,0.47368421,0.315789473,0.166666666,0.333333333,0,0,0.4300721734762192,2.199306758598332,5.039177986339574,,,,,,,,0.14285714,181.51581778365653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03362649958580732,,"29 - 29",,,,0.63157895,0.31578947,0.05263158,0.31578947,0.36842105,0.31578947,0.29166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Luis Urias",16622,649966
"Jonatan Clase","TOR","Jonatan Clase","TOR",2026,24,8,15,17,4,2,0,0,2,4,5,2,0,6,0,0,0,0,0,0,0.266666666,5,4,0,0,79,34,45,0,0,0,0.117647058,0.352941176,0.333333333,0.352941176,0.666666666,1.019607842,0.4,0.285714285,1.25,0,0.555555555,0.444444444,0,0.5,0,0,0.42816563213572784,1.5316722487637604,3.54324770174714,,,,,,,,2.64285714,180.18975984778027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022417666390538216,,"24 - 24",,,,0.77777778,0.22222222,0,0,0.55555556,0.44444444,0.58823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jonatan Clase",26599,682729
"Alex Jackson","MIN","Alex Jackson","MIN",2026,30,22,44,47,17,12,4,0,1,10,5,2,0,11,1,0,0,0,0,0,0.386363636,17,6,6,0,178,55,123,2,4,3,0.042553191,0.234042553,0.181818181,0.425531914,0.545454545,0.970986459,0.159090909,0.5,2.833333333,0.206896551,0.586206896,0.206896551,0,0.166666666,0.117647058,0.75,0.4236253208302437,4.0623203296587995,9.62373481731873,,,,,,,,2.64285714,176.27244160307404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08406624896451831,,"30 - 30",,,,0.48484848,0.33333333,0.18181818,0.09090909,0.66666667,0.24242424,0.29787234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alex Jackson",17276,656577
"Juan Soto","NYM","Juan Soto","NYM",2026,27,80,198,250,56,32,6,0,18,35,40,50,9,33,0,2,0,2,7,1,0.282828282,61,77,27,7,1061,502,559,1,2,1,0.2,0.132,1.515151515,0.424,0.585858585,1.009858585,0.303030303,0.255033557,0.792207792,0.163636363,0.369696969,0.466666666,0.09090909,0.233766233,0.016393442,0.5,0.4216309728958795,21.205508755037645,50.78750071067557,,,,,,,,3.476539184544612,170.75571996411603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5791376638226211,,"27 - 27",,,,0.4251497,0.38922156,0.18562874,0.09580838,0.46107784,0.44311377,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Juan Soto",20123,665742
"Luis Matos","MIL","Luis Matos","MIL",2026,24,5,7,8,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.428571428,2,4,0,2,25,9,16,0,0,0,0.125,0.125,1,0.5,0.428571428,0.928571428,0,0.5,0.5,0,0.333333333,0.666666666,0.5,0,0,0,0.42123283445835114,0.6760045031526111,1.6226282457330248,,,,,,,,0.14285714,169.97712407142717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022417666390538216,,"24 - 24",,,,0.33333333,0.5,0.16666667,0.5,0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Luis Matos",26467,682641
"Mickey Gasper","BOS","Mickey Gasper","BOS",2026,30,46,120,143,37,21,8,1,7,20,20,19,0,17,3,1,0,3,0,1,0.308333333,45,40,19,3,520,225,295,2,0,0,0.132867132,0.118881118,1.117647058,0.412587412,0.566666666,0.979254078,0.258333333,0.30927835,1.125,0.182692307,0.432692307,0.384615384,0.075,0.175,0.044444444,0,0.4210134865520717,12.058253785722547,28.979153184347446,,,,,,,,2.847855701815782,171.5560349101506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.652729859109968,,"30 - 30",,,,0.49038462,0.34615385,0.16346154,0.07692308,0.49038462,0.43269231,0.3006993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mickey Gasper",24759,681508
"Brewer Hicklen","ATL","Brewer Hicklen","ATL",2026,30,10,18,23,6,4,2,0,0,7,1,5,0,8,0,0,0,0,0,0,0.333333333,5,2,3,0,92,35,57,2,0,0,0.217391304,0.347826086,0.625,0.478260869,0.444444444,0.922705313,0.111111111,0.6,2.5,0.3,0.5,0.2,0,0,0.4,0,0.4164474606513977,1.8546434092977242,4.576186669216414,,,,,,,,2.64285714,165.6095008386049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.050439749378710985,,"30 - 30",,,,0.4,0.6,0,0.1,0.5,0.4,0.56521739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brewer Hicklen",20450,676551
"James Wood","WSN","James Wood","WSN",2026,23,110,279,356,76,38,16,1,21,74,50,70,7,95,3,4,0,5,13,1,0.272401433,73,75,40,0,1533,707,826,3,0,0,0.196629213,0.266853932,0.736842105,0.418539325,0.562724014,0.981263339,0.290322581,0.329341317,0.973333333,0.212765957,0.388297872,0.39893617,0,0.28,0.04109589,0,0.4151254499539263,28.326645246924507,70.45140179175291,,,,,,,,6.381738955218953,162.73616784680428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6054007671773434,,"23 - 23",,,,0.33510638,0.32978723,0.33510638,0.06382979,0.41489362,0.5212766,0.52247191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"James Wood",29518,695578
