Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR,PPTV,CPTV,BPTV,DSV,DGV,BTV,wPPTV,wCPTV,wBPTV,wDSV,wDGV,wBTV,EBV,ESV,wOppTeamV,wTeamV,wNetBatV,TG,Bats,Fantasy,$,FPTS,FPTS/G,SPTS,SPTS/G,XBR,EV90,BatSpd,FastSw%,SqUpCon%,SqUpSw%,BlastCon%,BlastSw%,Swords,CompSw,Tilt,AtkAng,AtkDir,IdealAtkAng%,DepthBox,DistOffPlt,H-Swing%,H-Contact%,H-Zone%,C-Swing%,C-Contact%,C-Zone%,S-Swing%,S-Contact%,S-Zone%,W-Swing%,W-Contact%,W-Zone%,O-Swing% (mlb),O-Contact% (mlb),O-Zone% (mlb),Z-Swing% (mlb),Z-Contact% (mlb),Zone% (mlb),FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,FA-SPN,FT-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,SLO-SPN,ST-SPN,CUO-SPN,CV-SPN,SLO% (sc),ST% (sc),CUO% (sc),SV% (sc),vSLO (sc),vST (sc),vCUO (sc),vSV (sc),SLO-X (sc),ST-X (sc),CUO-X (sc),SV-X (sc),SLO-Z (sc),ST-Z (sc),CUO-Z (sc),SV-Z (sc),wSLO (sc),wST (sc),wCUO (sc),wSV (sc),wSLO/C (sc),wST/C (sc),wCUO/C (sc),wSV/C (sc),SI-Swing%,SI-Contact%,SI-Zone%,SO-Swing%,SO-Contact%,SO-Zone%,SwgLng,B-Rvw,B-OvrTrn,B-Crct%,wB-Rvw,P-Rvw,P-OvrTrn,P-Crct%,wP-Rvw,C-Rvw,C-OvrTrn,C-Crct%,wC-Rvw,AsC-Rvw,AsC-Ovrtrn,AsC-Crct%,wAsC-Rvw,NameASCII,PlayerId,MLBAMID
"Brandon Lowe","PIT","Brandon Lowe","PIT",2026,31,89,165,181,34,24,5,0,5,21,15,12,0,69,0,4,0,4,1,0,0.206060606,37,44,19,1,707,228,479,5,0,0,0.066298342,0.381215469,0.173913043,0.254143646,0.327272727,0.581416373,0.121212121,0.305263157,0.84090909,0.19,0.37,0.44,0.022727272,0.113636363,0.135135135,0,0.25588832968506364,-8.798955679959091,12.570141709321705,,,,,,,,3.4703230006880874,54.996859996200236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006088364869356155,,"31 - 31",,,,0.4,0.4,0.2,0.18,0.45,0.37,0.47513812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brandon Lowe",18882,664040
"Troy Johnston","COL","Troy Johnston","COL",2026,29,56,83,91,18,13,3,0,2,5,14,4,0,13,1,2,1,0,2,1,0.216867469,29,33,10,0,309,99,210,3,1,0,0.043956043,0.142857142,0.307692307,0.255555555,0.325301204,0.580856759,0.108433735,0.228571428,0.878787878,0.138888888,0.402777777,0.458333333,0,0.06060606,0.103448275,0,0.2554006656010946,-4.45956728011878,6.284012070293112,,,,,,,,2.8349584815050024,45.130639759826785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11382326669991016,,"29 - 29",,,,0.26027397,0.42465753,0.31506849,0.06849315,0.57534247,0.35616438,0.20879121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Troy Johnston",26143,687859
"Joey Bart","- - -","Joey Bart","- - -",2026,29,33,57,66,9,5,3,0,1,5,5,3,0,20,6,0,0,1,0,0,0.157894736,15,19,3,2,267,98,169,1,0,0,0.045454545,0.303030303,0.15,0.272727272,0.263157894,0.535885166,0.105263158,0.222222222,0.789473684,0.081081081,0.405405405,0.513513513,0.105263157,0.052631578,0.066666666,0,0.25392045306436944,-3.3131852313950603,4.478861330442137,,,,,,,,1.79058440875,55.85630443897173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08014547638595104,,"29 - 29",,,,0.40540541,0.37837838,0.21621622,0.13513514,0.45945946,0.40540541,0.36363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Joey Bart",21524,663698
"Jeff McNeil","ATH","Jeff McNeil","ATH",2026,34,55,78,87,17,14,3,0,0,8,2,8,0,7,0,0,1,2,1,0,0.217948717,33,24,14,5,315,111,204,2,1,0,0.091954022,0.08045977,1.142857142,0.290697674,0.256410256,0.54710793,0.038461539,0.239436619,1.375,0.197183098,0.464788732,0.338028169,0.208333333,0,0.06060606,0,0.2538893236670383,-4.369564286395445,5.901769817844495,,,,,,,,3.6972251706993227,50.34522832001659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07405711151659489,,"34 - 34",,,,0.36111111,0.36111111,0.27777778,0.20833333,0.54166667,0.25,0.17241379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jeff McNeil",15362,643446
"LaMonte Wade Jr.","HOU","LaMonte Wade Jr.","HOU",2026,32,9,12,14,2,1,1,0,0,2,2,2,0,4,0,0,0,0,0,0,0.166666666,3,3,2,0,61,29,32,1,0,0,0.142857142,0.285714285,0.5,0.285714285,0.25,0.535714285,0.083333334,0.25,1,0.25,0.375,0.375,0,0,0.333333333,0,0.25347008875438143,-0.7078808699446915,0.9449774916571381,,,,,,,,2.64285714,58.77925663344181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017174030654132366,,"32 - 32",,,,0.25,0.375,0.375,0,0.625,0.375,0.42857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.",18126,664774
"Ben Malgeri","DET","Ben Malgeri","DET",2026,26,29,46,56,8,6,2,0,0,4,3,8,0,16,1,1,0,0,0,0,0.173913043,12,9,10,2,222,94,128,2,0,0,0.142857142,0.285714285,0.5,0.303571428,0.217391304,0.520962732,0.043478261,0.258064516,1.333333333,0.322580645,0.387096774,0.29032258,0.222222222,0,0.166666666,0,0.2532006459576743,-2.843690055770123,3.7677433906371958,,,,,,,,1.08035714,56.94768172156495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08587015327066183,,"26 - 26",,,,0.38709677,0.32258065,0.29032258,0.09677419,0.64516129,0.25806452,0.42857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ben Malgeri",29577,701162
"Trevor Story","BOS","Trevor Story","BOS",2026,33,26,44,48,10,7,3,0,0,5,8,2,0,16,1,1,0,1,2,0,0.227272727,13,7,9,0,191,62,129,1,0,0,0.041666666,0.333333333,0.125,0.270833333,0.295454545,0.566287878,0.068181818,0.344827586,1.857142857,0.310344827,0.448275862,0.24137931,0,0,0.076923076,0,0.2529933328429858,-2.445472450405731,3.2214705036576845,,,,,,,,6.0377542359118905,55.040946378533164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3427532371133566,,"33 - 33",,,,0.48275862,0.17241379,0.34482759,0.13793103,0.5862069,0.27586207,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trevor Story",12564,596115
"Eddys Leonard","SFG","Eddys Leonard","SFG",2026,25,2,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,2,2,0,25,8,17,0,0,0,0,0.2,0,0.2,0.4,0.6,0.2,0.25,0,0.5,0,0.5,0,0,0,0,0.2524602174758911,-0.2568860528556956,0.33342050485924357,,,,,,,,0.14285714,58.269698052473416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,"25 - 25",,,,0.25,0.25,0.5,0.5,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eddys Leonard",24151,678760
"Mickey Moniak","COL","Mickey Moniak","COL",2026,28,46,73,79,14,9,1,1,3,7,14,2,0,29,2,2,0,0,0,0,0.191780821,19,26,1,5,274,83,191,0,0,0,0.025316455,0.367088607,0.068965517,0.227848101,0.356164383,0.584012484,0.164383562,0.255813953,0.73076923,0.02173913,0.413043478,0.565217391,0.192307692,0.115384615,0,0,0.25168415413627143,-4.108235032325907,5.218608579570131,,,,,,,,3.94093405875,42.63614485197775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07442079950124025,,"28 - 28",,,,0.36956522,0.41304348,0.2173913,0.23913043,0.41304348,0.34782609,0.43037975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mickey Moniak",19956,666160
"Davis Schneider","TOR","Davis Schneider","TOR",2026,27,40,58,76,6,3,2,0,1,9,6,17,0,29,0,1,0,0,1,0,0.103448275,11,15,4,2,369,162,207,0,0,0,0.22368421,0.381578947,0.586206896,0.302631578,0.189655172,0.49228675,0.086206897,0.172413793,0.733333333,0.133333333,0.366666666,0.5,0.133333333,0.066666666,0,0,0.2515008818162115,-3.9634572573249955,5.0092024199420795,,,,,,,,4.103566795000175,57.52076789517789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08550646528601646,,"27 - 27",,,,0.46666667,0.4,0.13333333,0.2,0.53333333,0.26666667,0.61842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Davis Schneider",23565,676914
"Alec Burleson","STL","Alec Burleson","STL",2026,27,98,168,179,37,28,6,0,3,20,33,9,0,30,0,2,0,5,0,0,0.220238095,73,39,28,3,614,197,417,2,0,0,0.050279329,0.167597765,0.3,0.25698324,0.309523809,0.566507049,0.089285714,0.248175182,1.871794871,0.2,0.521428571,0.278571428,0.076923076,0.076923076,0.02739726,0,0.25106228829762123,-9.398288543575095,11.734686222619727,,,,,,,,1.9887873712500002,56.54425690530307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21181304473429918,,"27 - 27",,,,0.50714286,0.31428571,0.17857143,0.08571429,0.53571429,0.37857143,0.23463687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alec Burleson",27615,676475
"Justin Crawford","PHI","Justin Crawford","PHI",2026,22,47,50,56,11,11,0,0,0,13,2,4,0,11,2,0,0,1,7,0,0.22,22,5,8,0,212,64,148,5,4,2,0.071428571,0.196428571,0.363636363,0.303571428,0.22,0.523571428,0,0.282051282,4.4,0.228571428,0.628571428,0.142857142,0,0,0.227272727,0.5,0.2507645721946444,-2.953689940423438,3.6577435059838797,,,,,,,,7.4397501806286535,51.40740535577232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3026805138215423,,"22 - 22",,,,0.25641026,0.38461538,0.35897436,0.30769231,0.56410256,0.12820513,0.26785714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Justin Crawford",31791,702222
"Sterlin Thompson","COL","Sterlin Thompson","COL",2026,25,10,14,15,3,2,1,0,0,1,2,1,0,5,0,0,0,2,0,0,0.214285714,4,4,1,0,63,19,44,0,0,0,0.066666666,0.333333333,0.2,0.266666666,0.285714285,0.552380951,0.071428571,0.333333333,1,0.111111111,0.444444444,0.444444444,0,0,0,0,0.24938732385635376,-0.8078247345584433,0.9630949385863742,,,,,,,,1.08035714,41.094529417267744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017174030654132366,,"25 - 25",,,,0.33333333,0.33333333,0.33333333,0.22222222,0.55555556,0.22222222,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sterlin Thompson",31443,694514
"Christian Moore","LAA","Christian Moore","LAA",2026,23,12,22,25,5,4,1,0,0,0,1,2,0,6,0,1,0,1,0,0,0.227272727,7,6,4,0,107,40,67,0,0,0,0.08,0.24,0.333333333,0.28,0.272727272,0.552727272,0.045454545,0.294117647,1.166666666,0.235294117,0.411764705,0.352941176,0,0,0,0,0.2487727451324463,-1.358763416261191,1.5927693723135046,,,,,,,,0.14285714,55.60109899048932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03434806130826473,,"23 - 23",,,,0.23529412,0.58823529,0.17647059,0.11764706,0.52941176,0.35294118,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Christian Moore",34979,695681
"Rafael Devers","SFG","Rafael Devers","SFG",2026,29,98,182,200,33,21,7,0,5,15,17,15,0,56,2,1,0,5,0,0,0.181318681,53,56,17,4,831,280,551,3,1,1,0.075,0.28,0.267857142,0.25,0.302197802,0.552197802,0.120879121,0.229508196,0.946428571,0.134920634,0.42063492,0.444444444,0.071428571,0.089285714,0.056603773,1,0.248608737885952,-10.896556180563698,12.715706128033865,,,,,,,,0.97134550875,55.68461354090316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21753772161900997,,"29 - 29",,,,0.33070866,0.37007874,0.2992126,0.13385827,0.48818898,0.37795276,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rafael Devers",17350,646240
"Travis Bazzana","CLE","Travis Bazzana","CLE",2026,23,73,114,131,21,18,2,0,1,11,9,15,0,34,2,0,0,0,7,1,0.184210526,38,32,7,5,540,212,328,4,3,2,0.114503816,0.259541984,0.44117647,0.290076335,0.228070175,0.51814651,0.043859649,0.253164556,1.1875,0.09090909,0.493506493,0.415584415,0.15625,0.03125,0.105263157,0.666666666,0.24831880276439755,-7.167869988907493,8.298161823223912,,,,,,,,4.936131092006786,54.89498067998214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7888572411611676,,"23 - 23",,,,0.3375,0.45,0.2125,0.2375,0.4625,0.3,0.38167939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Travis Bazzana",34967,683953
