"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
209,686475,"Tolbert, Tyler",371,56.3,0.292,0.146,0.333,0.438,0.363,0.297,0.25,14,48,82.4,6.8,2224,87.3,87.31,28,102,107,0,6.22,102,151,103,146,304,323,287,"-2.179","2.179","64.1","6.3","3.562467011",55,40,9,4,0,1,8,14.5,7,12.7,"2.53","0.5","0.38","-0.38","89.9",146,17.5,0,0,5.76,2.05,0.21,2.36,0.382,0,"1.042583732",0.346,0.296,"-1.042583732",0.042,0.03600000000000003,0.142,0.066,27.5,"36.6",3.395565562823465,-4.400903853374134,28.29147067364858,0.45,36.13579231286278,31.034686138789386
208,702222,"Crawford, Justin",1349,15.4,0.196,0,0.257,0.196,0.236,0.285,0.245,9,46,80.5,-10.6,2283,89.4,89.44,21,105,103,0,6.34,107,146,101,148,282,316,297,"3.384","-3.384","63.1","6.6","3.431857203",52,35,9,0,0,0,11,21.2,4,7.7,"2.39","0.5","0.39","0.39","89.6",131,20.588235294117645,0,0,5.62,2.17,-0.11,2.19,0.288,0,"-1.626923077",0.334,0.279,"1.626923077",-0.049,-0.04600000000000004,-0.083,-0.049,20,"32.5",0.2155712326082534,12.780630456980301,28.619429760107153,0.3333333333333333,42.00612168427914,20.31289258643697
207,687231,"Hernaiz, Darell",540,38.3,0.255,0.064,0.297,0.319,0.302,0.276,0.226,12,47,83.7,16.9,2135,88.3,88.34,23,102,105,0,6.43,107,152,117,149,305,318,284,"-0.345","0.345","68.0","7.1","4.490959919",53,38,11,0,0,1,9,17,6,11.3,"2.37","0.61","0.61","-0.61","90.2",153,26.31578947368421,0,0,5.77,1.91,0,2.23,0.34,0,"0.166666667",0.314,0.286,"-0.166666667",0.029,0.026000000000000023,0.033,0.026,22.5,"36.5",7.813384597604033,-2.1568858909490007,33.68815083875804,0.41,36.589755497868836,28.48828398121333
207,687597,"Beck, Jordan",456,45.4,0.313,0.188,0.424,0.5,0.368,0.294,0.258,15,48,84.9,14.7,2291,89.1,89.48,28,102,105,0.4000000000000057,6.4,106,152,119,147,309,327,293,"-3.092","3.092","72.7","7.8","3.2822837",53,34,9,4,1,1,15,28.3,4,7.5,"2.37","0.53","0.36","-0.36","91.2",168,33.33333333333333,3.0303030303030303,1.8867924528301887,5.89,2.05,0.01,2.15,0.358,1,"1.493719807",0.312,0.348,"-1.493719807",0.055,0.045999999999999985,0.152,0.074,27.5,"37.3",12.648684768935812,-3.9693163910683564,31.837338455133224,0.5151515151515151,40.874143931329776,29.86531129844824
206,670032,"Lopez, Nicky",816,25.2,0.255,0,0.308,0.255,0.247,0.251,0.242,12,47,80.3,0.8,2285,89.4,89.52,15,104,102,0.09999999999999432,6.41,112,146,106,150,280,313,300,"3.699","-3.699","61.6","6.5","1.879440018",49,39,12,0,0,0,8,16.3,1,2,"2.26","0.63","0.33","0.33","89.6",147,20.51282051282051,0,0,5.73,1.87,-0.12,2.25,0.286,0,"-1.795631068",0.273,0.287,"1.795631068",0.013,0.012999999999999956,-0.032,-0.004,14.4,"38.0",4.663080419694012,13.339146488399445,24.065487920837203,0.49504950495049505,39.567862156054396,21.137442895786435
205,681297,"Cowser, Colton",1286,15.9,0.189,0.081,0.333,0.27,0.259,0.215,0.144,7,37,86.8,15.4,2295,88,88.26,33,82,123,0.29999999999999716,6.49,115,146,113,150,292,323,301,"1.123","-1.123","69.0","7.1","5.36679312",42,19,6,0,0,1,18,42.9,5,11.9,"2.47","0.52","0.08","0.08","91.0",172,31.57894736842105,5.263157894736842,2.380952380952381,5.7,1.9,-0.25,2.24,0.286,1,"-0.547804878",0.246,0.206,"0.547804878",0.045,0.03999999999999998,0.064,0.044,40.2,"41.3",13.912909962378729,-3.572062557166559,36.612524000066024,0.3924050632911392,37.676247586400486,36.71127048815056
205,673357,"Robert Jr., Luis",708,29,0.213,0.255,0.194,0.468,0.334,0.395,0.276,10,47,93.5,13.9,2181,87.5,87.4,32,109,96,-0.09999999999999432,6.35,106,149,122,144,304,324,294,"-0.732","0.732","75.8","7.9","4.719867078",53,35,6,0,0,4,12,22.6,6,11.3,"2.53","0.49","0.45","-0.45","92.4",135,48.57142857142857,17.142857142857142,11.320754716981133,5.79,1.93,0.05,2.17,0.302,6,"0.357073171",0.358,0.569,"-0.357073171",-0.063,-0.055999999999999994,-0.101,-0.061,29.4,"39.8",12.33399925745793,-5.703150520028771,36.267907686132396,0.5137614678899083,37.61235468255877,30.052491576962105
205,457705,"McCutchen, Andrew",356,57.6,0.186,0.116,0.206,0.302,0.278,0.276,0.172,8,43,86.3,30.4,2140,88.1,88.22,25,91,114,0.10000000000000853,6.44,109,152,123,147,302,327,294,"2.491","-2.491","69.7","7.5","1.775078774",50,35,5,2,0,1,8,16,7,14,"2.35","0.64","0.47","-0.47","90.9",170,20,8.571428571428571,6,5.77,2.37,-0.03,2.3,0.3,3,"-1.215121951",0.288,0.322,"1.215121951",0.014,0.01200000000000001,-0.02,0.002,27.5,"34.8",13.74281709636119,1.2928718359811435,36.37255907544363,0.550561797752809,38.418292978993414,26.184103920206898
205,622761,"Mateo, Jorge",558,36.7,0.236,0.127,0.314,0.364,0.274,0.323,0.28,13,55,90.8,18.5,2177,87.7,88.07,34,118,87,0.3999999999999915,6.49,101,151,107,144,305,321,289,"1.63","-1.63","71.5","7.6","2.578385158",57,37,10,1,0,2,18,31.6,2,3.5,"2.55","0.44","0.54","-0.54","91.9",191,45.94594594594595,5.405405405405405,3.508771929824561,5.72,2.19,0.11,2.23,0.263,2,"-0.795121951",0.305,0.444,"0.795121951",-0.044,-0.04199999999999998,-0.08,-0.049,28.8,"34.5",4.9742305382424465,-3.8518402096157405,31.466886074436722,0.36752136752136755,35.6900239846498,29.531827510726416
202,666152,"Hamilton, David",1241,16.3,0.178,0.089,0.241,0.267,0.243,0.244,0.195,8,45,82.1,4.8,2315,88.6,88.71,26,89,113,0.10000000000000853,6.4,107,143,92,148,283,315,295,"3.035","-3.035","61.6","6.7","3.076131958",50,30,6,1,0,1,15,30,4,8,"2.37","0.58","0.31","0.31","89.8",122,16.666666666666664,3.3333333333333335,2,5.86,2.1,-0.12,2.14,0.26,1,"-1.502475248",0.275,0.25,"1.502475248",-0.017,-0.015000000000000013,0.017,-0.001,29.2,"39.7",5.287597663913741,-3.013101115776971,31.791391394960403,0.3488372093023256,35.58279812688678,29.132372009426962
199,672761,"Pérez, Wenceel",653,30.5,0.231,0.25,0.2,0.481,0.316,0.353,0.268,12,52,89.1,18.8,2161,88.5,88.82,20,101,98,0.29999999999999716,6.54,103,151,115,147,299,327,287,"0.582","-0.582","70.1","6.8","1.270444495",54,44,7,1,0,4,8,14.8,2,3.7,"2.21","0.74","0.5","-0.5","92.0",161,45.45454545454545,13.636363636363635,11.11111111111111,5.77,1.81,0.04,2.26,0.259,6,"-0.292462312",0.295,0.538,"0.292462312",-0.037,-0.035999999999999976,-0.057,-0.037,19.8,"40.2",4.977094268427767,-5.719309542094919,28.776554470209547,0.5,32.56871306961754,28.582753764224694
199,657136,"Wong, Connor",739,26.9,0.25,0.188,0.25,0.438,0.333,0.346,0.255,12,48,85.3,15.5,2203,88.1,88.34,19,92,107,0.20000000000000284,6.43,107,151,114,146,294,321,292,"-0.508","0.508","70.9","7.4","4.439007179",53,39,9,0,0,3,9,17,4,7.5,"2.37","0.62","0.51","-0.51","91.9",179,38.46153846153847,10.256410256410255,7.547169811320755,5.76,2.12,0.03,2.29,0.321,4,"0.255276382",0.325,0.473,"-0.255276382",-0.005,-0.0040000000000000036,-0.035,-0.013,20.7,"38.7",12.37519055869534,-8.514286961342911,31.54805222336977,0.5111111111111111,37.12507577791673,37.07485961574245
199,694203,"Guzman, Denzer",687,29,0.156,0.222,0.16,0.378,0.271,0.28,0.191,7,45,84,13,2184,88.6,88.7,39,101,98,0.10000000000000853,6.47,108,152,119,147,304,322,294,"1.846","-1.846","72.2","8.0","2.672398294",50,28,3,1,0,3,17,34,5,10,"2.29","0.67","0.54","-0.54","90.0",156,25,10.714285714285714,6,5.93,1.95,0.11,2.29,0.24,3,"-0.927638191",0.272,0.363,"0.927638191",-0.035,-0.03200000000000003,0.015,-0.009,38.6,"42.8",7.329591168210702,-8.210660648720651,31.8495014613795,0.3069306930693069,36.75187579585892,31.472107243754365
197,691788,"Mack, Joe",956,20.6,0.171,0.098,0.222,0.268,0.234,0.262,0.185,7,41,84.8,6.6,2265,87.7,87.6,24,90,107,-0.10000000000000853,6.3,110,144,114,149,295,322,299,"4.004","-4.004","68.0","6.8","3.618795783",45,28,5,1,0,1,13,28.9,4,8.9,"2.61","0.4","0.29","0.29","90.7",109,28.57142857142857,14.285714285714285,8.88888888888889,5.52,2.2,-0.23,2.1,0.244,4,"-2.03248731",0.257,0.332,"2.03248731",-0.014,-0.013000000000000012,-0.064,-0.028,26.7,"33.5",8.481371057528998,-1.111442285218236,31.6909782150513,0.4157303370786517,34.82832177232098,29.984814000273246
194,621043,"Correa, Carlos",587,33,0.359,0.282,0.355,0.641,0.459,0.445,0.347,14,39,87.3,10.4,2197,87.9,87.95,18,88,106,0,6.48,109,150,123,146,295,324,288,"-5.352","5.352","71.7","7.2","3.124710645",48,34,9,2,0,3,6,12.5,8,16.7,"2.43","0.59","0.34","-0.34","91.6",159,35.294117647058826,14.705882352941178,10.416666666666668,5.85,2.09,0.03,2.3,0.458,5,"2.758762887",0.449,0.62,"-2.758762887",0.012,0.009000000000000008,0.021,0.014,20.5,"39.0",8.803141257001519,-0.8053816539349403,35.173992614685176,0.38823529411764707,38.668206461950376,28.06841226515477
193,682663,"Ramírez, Agustín",636,30.3,0.317,0.22,0.4,0.537,0.419,0.392,0.301,13,41,94.9,14.1,2188,87.7,87.33,29,84,109,-0.4000000000000057,6.23,106,153,124,148,304,321,289,"-3.669","3.669","73.5","7.7","4.487243707",50,31,7,4,1,1,10,20,8,16,"2.5","0.53","0.52","-0.52","94.4",176,54.83870967741935,9.67741935483871,6,5.7,2.36,0.02,2.08,0.44,3,"1.901036269",0.427,0.475,"-1.901036269",0.016,0.013000000000000012,0.062,0.027,34.5,"35.3",8.669999961292099,-6.02339239729342,24.511406988217143,0.4457831325301205,41.224604090955836,32.54617289429509
192,667670,"Rooker, Brent",735,26.1,0.159,0.136,0.227,0.295,0.226,0.268,0.18,7,44,88.9,27.6,2164,88,87.8,39,97,95,-0.20000000000000284,6.24,106,152,126,147,303,326,293,"2.355","-2.355","74.1","7.1","3.066174398",48,24,5,0,0,2,20,41.7,4,8.3,"2.63","0.37","0.45","-0.45","91.8",174,41.66666666666667,12.5,6.25,5.68,2.07,0.12,2.23,0.229,3,"-1.2265625",0.248,0.391,"1.2265625",-0.021,-0.01899999999999999,-0.096,-0.042,40.2,"35.0",13.29301799814963,-5.9585427884452145,39.185212529420994,0.3333333333333333,35.156639687401395,33.186307254692075
191,596115,"Story, Trevor",655,29.2,0.227,0.068,0.345,0.295,0.253,0.276,0.25,10,44,88.9,9.7,2211,88.4,88.07,31,101,90,-0.30000000000001137,6.19,103,150,119,145,293,322,293,"2.326","-2.326","69.8","7.4","3.038201299",48,29,7,3,0,0,16,33.3,2,4.2,"2.57","0.41","0.39","-0.39","90.6",140,37.93103448275862,3.4482758620689653,2.083333333333333,5.8,1.82,-0.02,2.11,0.271,1,"-1.217801047",0.292,0.336,"1.217801047",-0.023,-0.020999999999999963,-0.041,-0.023,30.7,"39.1",10.494206441364838,-1.6360514201325707,30.159083094676166,0.42574257425742573,39.643265339845,34.572039505232375
191,543877,"Vázquez, Christian",890,21.5,0.229,0.146,0.25,0.375,0.271,0.252,0.23,11,48,86.2,20,2209,89.5,89.65,20,98,93,0.20000000000000284,6.44,108,152,122,148,296,322,286,"2.006","-2.006","64.3","6.6","1.72136173",51,41,6,4,0,1,8,15.7,2,3.9,"2.16","0.73","0.44","-0.44","90.5",162,26.82926829268293,2.4390243902439024,1.9607843137254901,5.88,1.87,0.05,2.31,0.255,1,"-1.05026178",0.264,0.299,"1.05026178",-0.001,-0.009000000000000008,0.076,0.019,20.4,"40.8",7.890191994122634,2.332397691699678,30.223726105324168,0.5051546391752577,35.854201315776265,31.475167636508562
191,673490,"Kim, Ha-Seong",366,52.2,0.025,0,0.037,0.025,0.084,0.187,0.126,1,40,86.9,27.3,2222,88.7,89.13,17,79,112,0.3999999999999915,6.49,107,152,117,147,303,321,290,"8.198","-8.198","70.1","7.0","1.580083501",44,27,1,0,0,0,13,29.5,4,9.1,"2.25","0.68","0.4","-0.4","90.6",164,26.923076923076923,3.8461538461538463,2.272727272727273,5.69,2.31,-0.01,2.46,0.114,1,"-4.292146597",0.207,0.188,"4.292146597",-0.101,-0.09299999999999999,-0.163,-0.103,21.5,"35.5",5.483858789282381,-2.8544962319325755,25.330801885841623,0.6538461538461539,33.789029733021124,31.860320923940463
190,691740,"Susac, Daniel",591,32.1,0.34,0.191,0.378,0.532,0.395,0.369,0.323,16,47,88.2,7.6,2086,86.8,87.11,27,102,88,0.29999999999999716,6.36,109,150,121,146,303,323,291,"-1.679","1.679","68.0","7.6","5.4337564",50,39,11,3,0,2,8,16,3,6,"2.6","0.46","0.54","-0.54","91.4",160,43.58974358974359,5.128205128205128,4,5.78,2.01,0.1,2.14,0.38,2,"0.883684211",0.363,0.49,"-0.883684211",0.017,0.017000000000000015,0.042,0.026,26.5,"38.3",13.90873347225156,-5.114841010895807,39.41432223812737,0.41836734693877553,38.33230928330186,36.614158988717286
187,676694,"Meyers, Jake",546,34.2,0.189,0.113,0.225,0.302,0.228,0.224,0.18,10,53,85,19,2161,87.7,87.84,27,104,83,0.09999999999999432,6.44,107,151,114,146,301,326,286,"3.856","-3.856","65.2","7.1","4.176065712",55,41,6,3,0,1,12,21.8,2,3.6,"2.4","0.61","0.46","-0.46","90.4",146,24.390243902439025,9.75609756097561,7.2727272727272725,5.88,1.93,0.13,2.25,0.218,4,"-2.062032086",0.21,0.303,"2.062032086",0.009,0.008000000000000007,-0.001,0.004,26,"42.0",9.510628602155036,-6.729231510804091,32.59084772055578,0.45454545454545453,39.90424814796411,32.25940718189596
186,663604,"Lockridge, Brandon",462,40.3,0.179,0.026,0.304,0.205,0.229,0.24,0.183,7,39,85.5,2.6,2136,88,88.25,29,84,102,0.20000000000000284,6.43,102,150,106,148,302,318,286,"2.467","-2.467","72.2","7.0","2.75987912",44,23,6,1,0,0,16,36.4,5,11.4,"2.42","0.56","0.3","-0.3","90.8",125,40.909090909090914,0,0,5.8,2.15,0.11,2.32,0.273,0,"-1.326344086",0.278,0.23,"1.326344086",-0.004,-0.0050000000000000044,-0.025,-0.011,34.5,"38.0",6.283088195295098,3.7804071615377413,30.541458512685356,0.4578313253012048,40.85885558753633,28.46290863697525
185,543510,"McCann, James",455,40.7,0.289,0.044,0.361,0.333,0.292,0.236,0.203,13,45,87.5,9.6,2128,88,87.94,24,93,92,-0.09999999999999432,6.29,107,151,123,147,305,324,291,"1.404","-1.404","71.8","7.0","2.499384832",47,36,11,2,0,0,9,19.1,2,4.3,"2.46","0.53","0.33","-0.33","91.4",138,38.88888888888889,2.7777777777777777,2.127659574468085,5.71,2.02,0.15,2.15,0.319,1,"-0.758918919",0.237,0.297,"0.758918919",0.086,0.08200000000000002,0.036,0.056,25.8,"38.1",9.525950201717224,-1.8820930752383407,36.936206539335046,0.3804347826086957,36.3322567155529,37.20405658722396
184,672275,"Bailey, Patrick",1056,17.4,0.176,0.118,0.217,0.294,0.273,0.307,0.203,6,34,93.2,15.4,2219,90.4,90.86,27,77,107,0.5,6.6,104,150,117,146,297,320,290,"1.928","-1.928","71.6","7.3","4.398451859",43,24,4,1,0,1,12,27.9,7,16.3,"2.2","0.63","0.46","-0.46","91.8",147,41.66666666666667,8.333333333333332,4.651162790697675,5.85,2.17,0.09,2.23,0.302,2,"-1.047826087",0.328,0.356,"1.047826087",-0.027,-0.026000000000000023,-0.062,-0.034,35.1,"39.9",7.179489567561151,1.2834111862221034,31.41926748149282,0.3466666666666667,35.97883371943388,28.52780844768575
184,680474,"Schuemann, Max",358,51.4,0.194,0.194,0.231,0.389,0.321,0.301,0.193,7,36,88.3,25.9,2130,89,89.63,23,84,100,0.5999999999999943,6.67,105,148,109,144,302,324,284,"-0.607","0.607","70.2","7.4","4.57957086",43,27,2,4,0,1,9,20.9,6,14,"2.31","0.61","0.58","-0.58","90.9",178,40.74074074074074,11.11111111111111,6.976744186046512,5.85,2.03,0.05,2.29,0.326,3,"0.329891304",0.325,0.333,"-0.329891304",0.001,0.0010000000000000009,0.056,0.02,27.4,"35.6",12.771381530611531,-5.159073151620074,30.92804097530543,0.5316455696202531,39.73007479394968,29.55184423765153
183,687363,"Scott II, Victor",683,26.8,0.295,0.068,0.343,0.364,0.309,0.269,0.243,13,44,84.4,4.5,2323,89.2,89.21,16,80,103,0,6.34,104,144,89,148,284,316,300,"-0.419","0.419","60.9","5.8","3.822643058",48,36,12,0,0,1,9,18.8,2,4.2,"2.41","0.49","0.41","0.41","89.8",138,22.857142857142858,0,0,5.6,2.16,-0.16,2.3,0.333,0,"0.228961749",0.289,0.309,"-0.228961749",0.052,0.04400000000000004,0.055,0.04,20,"36.5",4.823005525362135,6.746042655787171,31.43255904526535,0.3918918918918919,32.16115917959312,25.837773859432726
182,660844,"Rivas, Leo",570,31.9,0.056,0.028,0.074,0.083,0.138,0.191,0.12,2,36,85.3,19.9,2224,88,88.22,12,60,122,0.20000000000000284,6.44,105,149,107,145,292,315,283,"5.875","-5.875","61.7","6.8","4.532432671",41,27,1,1,0,0,9,22,5,12.2,"2.31","0.68","0.36","-0.36","89.5",151,3.7037037037037033,0,0,5.86,1.98,0,2.26,0.171,0,"-3.228021978",0.227,0.158,"3.228021978",-0.064,-0.055999999999999994,-0.075,-0.053,20,"40.8",7.138112427820821,-3.9170939072514437,31.819306308084933,0.6101694915254238,34.068171491067936,29.527865997480948
179,672820,"Sosa, Lenyn",439,40.8,0.209,0.14,0.276,0.349,0.244,0.272,0.221,9,43,92.1,16.4,2264,87.6,87.6,30,106,73,0,6.33,109,152,122,148,304,324,289,"1.879","-1.879","71.0","7.6","3.204196768",45,30,5,3,0,1,14,31.1,1,2.2,"2.57","0.45","0.28","-0.28","92.2",168,50,6.666666666666667,4.444444444444445,5.99,1.86,0.05,2.25,0.222,2,"-1.04972067",0.235,0.407,"1.04972067",-0.012,-0.012999999999999984,-0.058,-0.028,28.3,"40.8",12.223070131012888,-4.367919098560404,36.896373746489026,0.4411764705882353,35.08253565116078,32.5433814980786
179,645302,"Robles, Victor",499,35.9,0.302,0.07,0.382,0.372,0.306,0.307,0.286,13,43,87.2,16,2165,87.6,87.55,23,93,86,0,6.33,105,150,110,147,297,321,288,"0.96","-0.96","66.2","6.7","3.91811864",46,34,10,3,0,0,10,21.7,2,4.3,"2.43","0.6","0.45","-0.45","91.2",172,29.411764705882355,2.941176470588235,2.1739130434782608,5.75,1.9,0,2.19,0.326,1,"-0.536312849",0.316,0.383,"0.536312849",0.016,0.010000000000000009,-0.011,-0.001,24.7,"41.2",10.369549280595173,-3.5865411665618105,32.501420484244555,0.5217391304347826,41.32027686246306,23.937956920669087
176,672356,"Arias, Gabriel",526,33.5,0.133,0,0.273,0.133,0.131,0.19,0.173,6,45,89.3,6.8,2316,88.9,89.09,50,94,82,0.19999999999998863,6.4,103,153,120,146,303,325,293,"6.974","-6.974","71.1","7.1","3.119160575",47,22,6,0,0,0,23,48.9,2,4.3,"2.34","0.58","0.21","-0.21","90.8",134,36.36363636363637,4.545454545454546,2.127659574468085,5.65,1.87,-0.12,2.36,0.17,1,"-3.9625",0.208,0.241,"3.9625",-0.04,-0.03799999999999998,-0.108,-0.059,53.2,"37.7",7.903095554271336,8.068023724505014,31.83918516656862,0.40860215053763443,39.77422283519477,27.5660579122947
175,663616,"Larnach, Trevor",1478,11.8,0.154,0.154,0.148,0.308,0.263,0.288,0.212,6,39,82.1,11,2297,86.8,86.99,21,81,94,0.20000000000000284,6.41,113,146,123,150,287,323,298,"-0.367","0.367","67.3","7.0","5.471765362",45,29,4,0,0,2,10,22.2,6,13.3,"2.5","0.55","0.1","0.1","91.7",135,24.137931034482758,6.896551724137931,4.444444444444445,5.79,2.11,-0.2,2.39,0.267,2,"0.209714286",0.317,0.31,"-0.209714286",-0.058,-0.04999999999999999,-0.002,-0.025,25.9,"38.2",7.129796459985027,-14.393511900038412,33.55892639366419,0.4936708860759494,35.11227044481697,37.21716794331745
174,686894,"Wiemer, Joey",335,51.9,0.351,0.405,0.5,0.757,0.498,0.38,0.271,13,37,90.9,-0.4,2129,89.1,89.22,25,76,98,0.10000000000000853,6.42,106,152,122,147,300,321,294,"-5.617","5.617","70.0","7.2","4.102741234",43,23,5,4,1,3,14,32.6,6,14,"2.43","0.48","0.64","-0.64","93.2",179,45.45454545454545,18.181818181818183,9.30232558139535,5.85,2.28,-0.03,2.24,0.442,4,"3.22816092",0.375,0.497,"-3.22816092",0.08,0.067,0.26,0.118,32.9,"34.8",5.4436709331087085,4.047569376880067,23.482961996185974,0.48,37.556874308422564,28.472302060708486
174,664728,"Isbel, Kyle",810,21.5,0.159,0.114,0.188,0.273,0.206,0.245,0.227,7,44,87.4,11.5,2331,88.9,88.91,14,79,95,0,6.37,106,146,102,151,286,318,298,"4.249","-4.249","66.5","6.7","2.266468105",46,33,5,0,1,1,11,23.9,2,4.3,"2.34","0.6","0.29","0.29","91.1",149,36.36363636363637,0,0,5.75,2.22,-0.16,2.21,0.196,0,"-2.441954023",0.261,0.293,"2.441954023",-0.068,-0.065,-0.02,-0.039,17.7,"36.3",-1.3358965758212298,2.8106988258953605,24.50660558840384,0.32,35.08345858048023,26.610128053201304
173,663457,"Nootbaar, Lars",934,18.5,0.143,0.086,0.16,0.229,0.222,0.279,0.176,5,35,87.6,5.4,2329,89.1,89.4,14,58,115,0.30000000000001137,6.42,115,147,115,152,302,326,305,"3.746","-3.746","68.9","6.8","4.483972817",41,26,4,0,0,1,10,24.4,5,12.2,"2.33","0.57","0.22","0.22","92.3",128,42.30769230769231,11.538461538461538,7.317073170731707,5.76,2.03,-0.21,2.27,0.244,3,"-2.165317919",0.272,0.365,"2.165317919",-0.033,-0.028000000000000025,-0.136,-0.057,24.1,"39.5",8.60664648039954,-0.1154242479229936,29.26368739982697,0.4827586206896552,36.63999838510242,32.717634616535705
171,670242,"Wallner, Matt",562,30.4,0.143,0.119,0.208,0.262,0.23,0.275,0.179,6,42,88.9,14,2328,88.9,88.91,34,91,80,0,6.41,113,147,130,152,293,324,298,"3.587","-3.587","72.4","7.5","4.351424919",47,25,3,2,0,1,17,36.2,2,4.3,"2.34","0.6","0.44","0.44","92.5",155,44,12,6.382978723404255,5.87,1.99,-0.16,2.35,0.234,3,"-2.097660819",0.267,0.348,"2.097660819",-0.036,-0.033,-0.086,-0.045,37.4,"36.1",10.29303717089664,-4.924932527175047,29.023139059332077,0.6043956043956044,42.32952651040862,34.90787725029197
171,701162,"Malgeri, Ben",261,65.5,0.229,0.057,0.32,0.286,0.306,0.289,0.196,8,35,88.4,16.2,2133,88.7,88.92,24,78,93,0.20000000000000284,6.33,106,151,117,146,303,325,288,"0.351","-0.351","66.7","6.4","2.460997614",44,25,6,2,0,0,11,25,7,15.9,"2.31","0.61","0.56","-0.56","91.1",159,40,0,0,5.67,2.17,0.22,2.24,0.364,0,"-0.205263158",0.345,0.254,"0.205263158",0.033,0.019000000000000017,0.032,0.017,30.8,"37.8",7.123364276166435,5.592333216720143,36.47823670670191,0.2857142857142857,34.87624273481538,27.63266566832866
170,643217,"Benintendi, Andrew",1392,12.2,0.244,0.024,0.385,0.268,0.248,0.28,0.253,10,41,82.9,15.1,2300,87.3,87.28,34,98,72,0,6.34,117,147,117,151,289,321,300,"1.908","-1.908","66.4","7.0","5.821948434",43,26,9,1,0,0,15,34.9,2,4.7,"2.56","0.48","0.16","0.16","90.4",144,28.000000000000004,4,2.3255813953488373,5.89,1.98,-0.38,2.09,0.279,1,"-1.122352941",0.289,0.347,"1.122352941",-0.009,-0.009999999999999953,-0.079,-0.032,34.7,"38.5",15.803143506805496,-5.988877701138755,29.908213352985353,0.45918367346938777,34.77625808341545,35.17881577262587
170,666971,"Gurriel Jr., Lourdes",681,25,0.19,0.024,0.222,0.214,0.223,0.297,0.26,8,42,85.6,5.7,2173,88.6,88.62,26,95,75,0,6.3,109,152,123,147,305,326,296,"3.847","-3.847","68.1","7.4","2.816702463",46,36,7,1,0,0,6,13,4,8.7,"2.37","0.58","0.47","-0.47","90.9",116,22.22222222222222,2.7777777777777777,2.1739130434782608,5.72,1.96,0.08,2.21,0.261,1,"-2.262941176",0.324,0.336,"2.262941176",-0.07,-0.063,-0.122,-0.074,27.4,"39.0",8.79152234802118,-1.7297362667589726,38.27672431420418,0.38461538461538464,35.76388772568249,29.83189153243155
168,687551,"Gilbert, Drew",1177,14.3,0.053,0,0.08,0.053,0.079,0.189,0.172,2,38,78.9,24.7,2318,88.4,88.45,23,80,88,0.09999999999999432,6.28,111,144,107,149,292,322,298,"8.496","-8.496","63.2","7.0","3.764465619",40,25,2,0,0,0,13,32.5,2,5,"2.38","0.57","0.19","0.19","89.4",105,24,0,0,5.63,2.39,-0.25,2.31,0.1,0,"-5.057142857",0.214,0.199,"5.057142857",-0.119,-0.11399999999999999,-0.146,-0.11,28.7,"35.4",0.6616112138474249,-0.7920113222808837,26.942684271777672,0.379746835443038,38.681308677715144,26.050499960788322
167,680977,"Donovan, Brendan",533,31.3,0.167,0.024,0.219,0.19,0.182,0.218,0.196,7,42,82.9,-3.6,2328,89.7,89.72,17,77,90,0,6.4,117,147,106,152,283,317,299,"5.719","-5.719","64.5","6.4","4.930856369",44,32,6,1,0,0,10,22.7,1,2.3,"2.29","0.59","0.41","0.41","89.8",137,21.875,0,0,5.68,2.16,-0.18,2.11,0.205,0,"-3.424550898",0.233,0.256,"3.424550898",-0.029,-0.028000000000000025,-0.066,-0.036,22.1,"38.0",3.677112507121061,5.699689400218329,29.407895717082823,0.45454545454545453,38.50464203789432,22.323114330935464
